id,tier,object,utterance_type,object_present,speaker,timestamp,basic_level,basic_level_edit,utt_type_edit,obj_present_edit,speaker_edit,
01_10_coderAR_audio_checkSM.csv,*CXN,book+worm,d,y,SIS,37498290_37499320,bookworm,
01_10_coderAR_audio_checkSM.csv,*FAN,book+worm,d,y,MOT,37504010_37505400,bookworm,
01_10_coderAR_audio_checkSM.csv,*FAN,book+worm,d,y,MOT,37514640_37516270,bookworm,
01_10_coderAR_audio_checkSM.csv,*CXN,bottle,d,y,MOT,5847150_5848330,bottle,
01_10_coderAR_audio_checkSM.csv,*CHN,bottle,q,n,MOT,7273870_7275900,bottle,
01_10_coderAR_audio_checkSM.csv,*OLN,bottle,d,n,MOT,34619210_34620140,bottle,
01_10_coderAR_audio_checkSM.csv,*FAN,bottle,d,n,MOT,34632220_34633450,bottle,
01_10_coderAR_audio_checkSM.csv,*CHN,bottle,q,n,MOT,34633450_34634180,bottle,
01_10_coderAR_audio_checkSM.csv,*FAN,bottle,d,n,FAT,35489060_35490980,bottle,
01_10_coderAR_audio_checkSM.csv,*MAN,bottle,d,y,MOT,44149800_44150970,bottle,
01_10_coderAR_audio_checkSM.csv,*MAN,bottle,q,n,FAT,45327900_45329860,bottle,
01_10_coderAR_audio_checkSM.csv,*FAN,bottom,i,n,MOT,31405290_31406730,NA,
01_10_coderAR_audio_checkSM.csv,*MAN,box,d,y,FAT,33569020_33571020,box,
01_10_coderAR_audio_checkSM.csv,*FAF,box,i,y,FAT,33571020_33572120,box,
01_10_coderAR_audio_checkSM.csv,*FAN,box,q,y,MOT,38663570_38665230,box,
01_10_coderAR_audio_checkSM.csv,*CXN,bread,q,n,MOT,25673580_25674580,bread,
01_10_coderAR_audio_checkSM.csv,*MAN,Brother,r,y,FAT,35538480_35539760,Brother,
01_10_coderAR_audio_checkSM.csv,*MAN,Brother,r,y,FAT,35541340_35542360,Brother,
01_10_coderAR_audio_checkSM.csv,*TVN,bubbles,r,y,TOY,35940820_35942060,bubble,
01_10_coderAR_audio_checkSM.csv,*TVN,bubbles,n,y,TOY,35946960_35948060,bubble,
01_10_coderAR_audio_checkSM.csv,*TVF,bubbles,n,y,TOY,35949290_35949890,bubble,
01_10_coderAR_audio_checkSM.csv,*TVN,bubbles,r,y,TOY,35984660_35985940,bubble,
01_10_coderAR_audio_checkSM.csv,*OLN,bucks,r,n,MOT,46030610_46031630,NA,
01_10_coderAR_audio_checkSM.csv,*TVN,buffalo,s,n,FAT,33237490_33239480,buffalo,
01_10_coderAR_audio_checkSM.csv,*FAN,buffalo,s,n,FAT,36188800_36190180,buffalo,
01_10_coderAR_audio_checkSM.csv,*CHN,buffalo,s,n,FAT,36190180_36191290,buffalo,
01_10_coderAR_audio_checkSM.csv,*TVN,bumblebee,r,y,TOY,35942060_35942860,bumblebee,
01_10_coderAR_audio_checkSM.csv,*TVN,bumblebee,n,y,FAT,35943860_35944860,bumblebee,
01_10_coderAR_audio_checkSM.csv,*TVN,bumblebee,n,y,TOY,35944860_35945970,bumblebee,
01_10_coderAR_audio_checkSM.csv,*TVN,bumblebee,n,y,TOY,35945970_35946960,bumblebee,
01_10_coderAR_audio_checkSM.csv,*TVN,bumblebee,r,y,TOY,35985940_35986800,bumblebee,
01_10_coderAR_audio_checkSM.csv,*CHN,bus,q,y,MOT,45927940_45928690,bus,
01_10_coderAR_audio_checkSM.csv,*FAN,bus,r,y,MOT,45947860_45952750,bus,
01_10_coderAR_audio_checkSM.csv,*OLF,bus,r,n,MOT,46015490_46016300,bus,
01_10_coderAR_audio_checkSM.csv,*CHN,bus,r,y,MOT,46034030_46034750,bus,
01_10_coderAR_audio_checkSM.csv,*CXN,bus,r,y,MOT,46039290_46044800,bus,
